type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	39.004405000	-94.482180000	1047.3		182.3	4.6	9.027	255.54								
T	39.004238000	-94.482188000	1045.6		182.1	-2.8	9.038	60.87								
T	39.004221000	-94.482189000	1045.4		182.6	-3.1	9.039	6.20								
T	39.004010000	-94.482199000	1046.3		182.1	1.2	9.054	76.90								
T	39.003682000	-94.482214000	1051.8		182.0	4.6	9.077	119.54								
T	39.003596000	-94.482218000	1052.8		182.1	3.1	9.083	31.34								
T	39.003355000	-94.482229000	1043.9		182.0	-10.1	9.099	87.83								
T	39.002982000	-94.482246000	1038.7		182.0	-3.9	9.125	135.94								
T	39.002946000	-94.482248000	1038.2		182.5	-3.3	9.127	13.12								
T	39.002424000	-94.482272000	1031.2		182.0	-3.7	9.163	190.25								
T	39.001854000	-94.482304000	1030.0		182.5	-0.6	9.203	207.81								
T	39.001445000	-94.482322000	1033.0		182.0	2.0	9.231	149.06								
T	39.001327000	-94.482326000	1031.4		181.5	-3.6	9.239	42.99								
T	39.000862000	-94.482347000	1022.5		182.0	-5.3	9.271	169.47								
T	39.000333000	-94.482377000	1028.5		182.5	3.1	9.308	192.86								
T	39.000176000	-94.482385000	1032.8		182.3	7.5	9.319	57.23								
T	38.999698000	-94.482393000	1044.5		180.7	6.7	9.352	174.11								
T	38.999300000	-94.482423000	1051.1		183.4	4.6	9.379	145.21								
T	38.998856000	-94.482456000	1056.4		183.3	3.3	9.410	161.99								
T	38.998501000	-94.482471000	1056.4		181.9	0.0	9.434	129.37								
T	38.998219000	-94.482484000	1055.2		182.1	-1.2	9.454	102.78								
T	38.998107000	-94.482488000	1053.9		181.6	-3.1	9.462	40.81								
T	38.997758000	-94.482499000	1053.6		181.4	-0.2	9.486	127.15								
T	38.997714000	-94.482501000	1054.7		182.0	6.4	9.489	16.04								
T	38.997408000	-94.482512000	1059.5		181.6	4.4	9.510	111.50								
T	38.996734000	-94.482536000	1044.4		181.6	-6.2	9.556	245.58								
T	38.996419000	-94.482547000	1039.2		181.6	-4.5	9.578	114.77								
T	38.996134000	-94.482557000	1039.3		181.6	0.1	9.598	103.84								
T	38.995737000	-94.482527000	1035.3		176.6	-2.8	9.625	144.85								
T	38.995637000	-94.482519000	1034.2		176.4	-3.0	9.632	36.49								
T	38.995146000	-94.482415000	1031.1		170.7	-1.7	9.666	181.26								
T	38.994074000	-94.482108000	1021.4		167.5	-2.4	9.742	400.08								
T	38.993079000	-94.481835000	1036.5		168.0	4.1	9.812	370.62								
T	38.992898000	-94.481815000	1041.0		175.1	6.8	9.825	66.17								
T	38.992681000	-94.481818000	1043.9		180.6	3.7	9.840	79.04								
T	38.992500000	-94.481843000	1045.4		186.1	2.2	9.852	66.31								
T	38.992287000	-94.481899000	1041.4		191.5	-5.0	9.867	79.20								
T	38.991910000	-94.482060000	1028.0		198.4	-9.3	9.895	144.74								
T	38.991246000	-94.482337000	1047.3		198.0	7.6	9.943	254.34								
T	38.990748000	-94.482524000	1047.9		196.3	0.3	9.979	189.01								
T	38.990251000	-94.482669000	1045.3		192.8	-1.4	10.014	185.65								
T	38.990061000	-94.482715000	1045.8		190.7	0.8	10.027	70.43								
T	38.989248000	-94.482818000	1032.7		185.6	-4.4	10.084	297.56								
T	38.988428000	-94.482923000	1029.6		185.7	-1.0	10.140	300.15								
T	38.987981000	-94.482966000	1022.9		184.3	-4.1	10.171	163.27								
T	38.987822000	-94.482977000	1019.0		183.1	-6.7	10.182	58.00								
T	38.987039000	-94.483030000	1039.5		183.0	7.2	10.236	285.58								
T	38.986752000	-94.483047000	1037.9		182.6	-1.6	10.256	104.64								
T	38.986606000	-94.483055000	1036.8		182.4	-2.1	10.266	53.23								
T	38.986450000	-94.483064000	1036.4		182.6	-0.6	10.277	56.88								
T	38.985607000	-94.483113000	1024.0		182.6	-4.0	10.335	307.36								
T	38.984554000	-94.483167000	1046.0		182.3	5.7	10.408	383.83								
T	38.984397000	-94.483173000	1044.1		181.7	-3.4	10.419	57.21								
T	38.983827000	-94.483195000	1037.9		181.7	-3.0	10.458	207.70								
T	38.983659000	-94.483221000	1041.7		186.9	6.2	10.470	61.63								
T	38.983498000	-94.483262000	1043.1		191.2	2.3	10.481	59.79								
T	38.983356000	-94.483323000	1043.3		198.5	0.5	10.492	54.55								
T	38.983021000	-94.483511000	1041.5		203.6	-1.4	10.517	133.21								
T	38.982997000	-94.483528000	1041.1		208.8	-3.1	10.519	9.99								
T	38.982836000	-94.483639000	1038.5		208.2	-4.1	10.531	66.59								
T	38.982660000	-94.483787000	1037.4		213.2	-1.3	10.546	76.68								
T	38.982587000	-94.483869000	1037.5		221.1	0.3	10.552	35.36								
T	38.982322000	-94.484165000	1036.7		221.0	-0.6	10.577	128.05								
T	38.981559000	-94.485021000	1041.8		221.1	1.4	10.647	369.39								
T	38.980687000	-94.486005000	1028.6		221.3	-3.1	10.727	423.23								
T	38.980259000	-94.486496000	1031.7		221.7	1.5	10.766	209.25								
T	38.979748000	-94.487082000	1014.1		221.7	-7.0	10.814	249.79								
T	38.978335000	-94.488703000	1010.6		221.7	-0.5	10.945	690.82								
T	38.977739000	-94.489399000	1017.1		222.2	2.2	11.000	293.73								
T	38.977686000	-94.489461000	1017.1		222.3	0.2	11.005	26.14								
T	38.977648000	-94.489504000	1017.4		221.3	1.4	11.009	18.47								
T	38.977086000	-94.490160000	1019.6		222.2	0.8	11.061	276.91								
T	38.975979000	-94.491469000	1028.1		222.6	1.6	11.165	548.69								
T	38.974708000	-94.492945000	1022.1		222.1	-1.0	11.283	624.82								
T	38.974673000	-94.492985000	1022.2		221.6	0.3	11.287	17.08								
T	38.973788000	-94.494039000	1024.8		222.8	0.6	11.370	440.11								
T	38.973702000	-94.494140000	1024.6		222.4	-0.4	11.378	42.49								
T	38.973385000	-94.494511000	1026.9		222.3	1.5	11.408	156.39								
T	38.973200000	-94.494692000	1031.6		217.3	5.5	11.424	84.78								
T	38.972942000	-94.494915000	1033.1		213.9	1.3	11.445	113.36								
T	38.972616000	-94.495153000	1032.6		209.6	-0.3	11.471	136.66								
T	38.972247000	-94.495360000	1034.4		203.6	1.2	11.499	146.72								
T	38.971784000	-94.495538000	1033.6		196.6	-0.5	11.532	176.07								
T	38.971444000	-94.495619000	1029.9		190.5	-2.9	11.556	125.96								
T	38.970655000	-94.495726000	1039.3		186.0	3.2	11.611	288.98								
T	38.970251000	-94.495802000	1033.3		188.3	-4.0	11.639	148.72								
T	38.969940000	-94.495907000	1021.2		194.7	-10.4	11.661	117.14								
T	38.969783000	-94.495987000	1019.6		201.6	-2.6	11.673	61.54								
T	38.969640000	-94.496059000	1020.8		201.4	2.2	11.683	55.96								
T	38.969349000	-94.496268000	1029.2		209.2	6.8	11.706	121.51								
T	38.969319000	-94.496289000	1029.9		208.6	5.7	11.709	12.45								
T	38.968992000	-94.496613000	1035.5		217.6	3.8	11.737	150.57								
T	38.968882000	-94.496768000	1035.7		227.6	0.2	11.749	59.56								
T	38.968316000	-94.497565000	1043.1		227.6	2.4	11.807	306.35								
T	38.968030000	-94.497968000	1042.1		227.6	-0.7	11.836	154.86								
T	38.968017000	-94.497986000	1042.1		227.1	1.1	11.837	6.97								
T	38.967875000	-94.498193000	1041.2		228.6	-1.2	11.852	78.35								
T	38.967783000	-94.498326000	1040.1		228.3	-2.2	11.862	50.53								
T	38.967719000	-94.498413000	1040.5		226.6	1.1	11.868	33.99								
T	38.967602000	-94.498573000	1042.6		226.8	3.4	11.880	62.33								
T	38.967440000	-94.498794000	1045.2		226.7	3.1	11.896	86.20								
T	38.967429000	-94.498809000	1045.4		226.7	3.0	11.897	5.85								
T	38.967207000	-94.499058000	1048.4		221.1	2.8	11.918	107.47								
T	38.967157000	-94.499114000	1048.5		221.0	0.3	11.922	24.19								
T	38.967047000	-94.499237000	1048.3		221.0	-0.3	11.932	53.18								
T	38.966987000	-94.499280000	1048.2		209.1	-0.4	11.937	25.04								
T	38.966731000	-94.499464000	1047.5		209.2	-0.7	11.957	106.92								
T	38.966460000	-94.499606000	1042.2		202.2	-5.0	11.978	106.64								
T	38.966413000	-94.499631000	1040.8		202.5	-7.6	11.981	18.54								
T	38.966097000	-94.499746000	1037.2		195.8	-3.0	12.004	119.65								
T	38.966031000	-94.499760000	1038.1		189.4	3.9	12.008	24.37								
T	38.965903000	-94.499787000	1040.0		189.3	3.9	12.017	47.25								
T	38.965749000	-94.499819000	1041.8		189.2	3.3	12.028	56.82								
T	38.965739000	-94.499818000	1041.9		175.6	1.9	12.029	3.65								
T	38.965601000	-94.499798000	1042.9		173.6	2.0	12.038	50.58								
T	38.965496000	-94.499783000	1044.0		173.7	2.8	12.046	38.48								
T	38.965283000	-94.499722000	1046.5		167.4	3.2	12.061	79.49								
T	38.965043000	-94.499614000	1043.8		160.7	-2.9	12.078	92.65								
T	38.964838000	-94.499477000	1039.5		152.5	-5.1	12.094	84.22								
T	38.964825000	-94.499469000	1039.2		154.4	-5.8	12.095	5.25								
T	38.964783000	-94.499446000	1038.2		156.9	-6.0	12.098	16.64								
T	38.964747000	-94.499416000	1037.6		147.1	-3.5	12.101	15.64								
T	38.964629000	-94.499316000	1037.8		146.6	0.2	12.111	51.53								
T	38.964592000	-94.499278000	1037.8		141.4	0.2	12.114	17.27								
T	38.964312000	-94.498992000	1038.3		141.5	0.4	12.139	130.44								
T	38.964293000	-94.498975000	1038.5		145.2	2.7	12.141	8.44								
T	38.964260000	-94.498947000	1038.9		146.6	2.7	12.143	14.42								
T	38.964036000	-94.498753000	1043.2		146.0	4.3	12.162	98.48								
T	38.963991000	-94.498720000	1043.6		150.3	2.3	12.166	18.89								
T	38.963317000	-94.498220000	1033.5		150.0	-3.6	12.219	283.69								
T	38.963142000	-94.498109000	1033.5		153.7	0.0	12.233	71.13								
T	38.963102000	-94.498084000	1033.5		154.1	0.0	12.236	16.21								
T	38.962958000	-94.497993000	1035.4		153.8	3.2	12.247	58.48								
T	38.962945000	-94.497984000	1035.6		151.7	4.8	12.248	5.38								
T	38.962864000	-94.497944000	1037.0		159.0	4.5	12.254	31.62								
T	38.962687000	-94.497856000	1040.9		158.9	5.6	12.267	69.15								
T	38.962471000	-94.497769000	1046.7		162.6	7.0	12.283	82.47								
T	38.962023000	-94.497644000	1044.7		167.8	-1.2	12.314	167.00								
T	38.961724000	-94.497598000	1045.0		173.2	0.3	12.335	109.69								
T	38.961448000	-94.497581000	1043.0		177.3	-1.9	12.354	100.64								
T	38.960471000	-94.497607000	1045.3		181.2	0.6	12.421	355.92								
T	38.960113000	-94.497617000	1042.4		181.2	-2.2	12.446	130.42								
T	38.959882000	-94.497667000	1040.2		189.6	-2.6	12.462	85.33								
T	38.959667000	-94.497740000	1042.3		194.8	2.6	12.478	81.01								
T	38.959625000	-94.497757000	1043.6		197.5	8.0	12.481	16.04								
T	38.959418000	-94.497858000	1048.9		200.8	6.6	12.496	80.68								
T	38.959218000	-94.497982000	1047.5		205.7	-1.8	12.511	80.93								
T	38.958882000	-94.498259000	1045.2		212.7	-1.5	12.539	145.54								
T	38.958737000	-94.498416000	1046.4		220.1	1.7	12.552	69.16								
T	38.958561000	-94.498662000	1047.7		227.4	1.4	12.570	94.88								
T	38.958442000	-94.498873000	1048.7		234.0	1.4	12.584	74.02								
T	38.958430000	-94.498894000	1048.7		233.7	0.7	12.585	7.40								
T	38.958334000	-94.499107000	1049.9		239.9	1.6	12.599	69.94								
T	38.958318000	-94.499142000	1049.7		239.5	-1.3	12.601	11.53								
T	38.958214000	-94.499448000	1045.2		246.4	-4.8	12.619	94.91								
T	38.958148000	-94.499722000	1043.3		252.8	-2.3	12.634	81.54								
T	38.958106000	-94.500003000	1042.7		259.1	-0.7	12.650	81.36								
T	38.958091000	-94.500180000	1043.2		263.8	0.9	12.659	50.63								
T	38.958080000	-94.500320000	1043.4		264.2	0.5	12.667	40.01								
T	38.958013000	-94.501128000	1046.8		263.9	1.5	12.711	231.07								
T	38.957987000	-94.501524000	1051.1		265.2	3.8	12.732	113.01								
T	38.957951000	-94.501856000	1047.9		262.1	-3.4	12.750	95.32								
T	38.957897000	-94.502180000	1041.9		257.9	-6.4	12.768	94.21								
T	38.957687000	-94.503031000	1045.7		252.4	1.5	12.816	253.80								
T	38.957488000	-94.503505000	1041.2		241.6	-3.0	12.845	153.05								
T	38.957476000	-94.503528000	1040.8		236.1	-4.9	12.846	7.87								
T	38.957286000	-94.503887000	1034.2		235.8	-5.3	12.870	123.34								
T	38.956751000	-94.504640000	1016.0		227.6	-6.3	12.925	289.52								
T	38.956645000	-94.504790000	1013.0		227.7	-5.2	12.936	57.53								
T	38.956354000	-94.505200000	1012.2		227.6	-0.5	12.965	157.57								
T	38.956332000	-94.505231000	1012.4		227.6	1.3	12.968	11.91								
T	38.955869000	-94.505902000	1029.0		228.4	6.5	13.016	254.66								
T	38.955786000	-94.506021000	1029.6		228.1	1.3	13.024	45.38								
T	38.955765000	-94.506052000	1029.4		228.9	-2.1	13.027	11.67								
T	38.955461000	-94.506492000	1025.5		228.4	-2.3	13.058	167.08								
T	38.955307000	-94.506715000	1027.4		228.4	2.2	13.074	84.66								
T	38.955147000	-94.506912000	1030.0		223.8	3.2	13.090	80.84								
T	38.955061000	-94.507018000	1030.4		223.8	0.9	13.098	43.47								
T	38.955000000	-94.507093000	1030.2		223.7	-0.6	13.104	30.80								
T	38.954861000	-94.507220000	1028.5		215.4	-2.6	13.115	62.19								
T	38.954798000	-94.507277000	1028.4		215.1	-0.3	13.121	28.09								
T	38.954715000	-94.507353000	1028.4		215.5	-0.2	13.128	37.16								
T	38.954592000	-94.507439000	1027.9		208.5	-0.9	13.138	51.04								
T	38.954443000	-94.507545000	1026.9		209.0	-1.6	13.149	62.08								
T	38.954357000	-94.507605000	1027.3		208.5	1.1	13.156	35.67								
T	38.954263000	-94.507655000	1028.1		202.5	2.2	13.163	37.07								
T	38.954165000	-94.507707000	1029.3		202.4	3.2	13.170	38.64								
T	38.954111000	-94.507726000	1029.6		195.3	1.1	13.174	20.40								
T	38.954000000	-94.507766000	1030.0		195.7	1.1	13.182	42.00								
T	38.953961000	-94.507779000	1030.2		194.5	1.0	13.185	14.68								
T	38.953775000	-94.507845000	1029.6		195.4	-0.8	13.198	70.30								
T	38.953593000	-94.507869000	1028.0		185.9	-2.5	13.211	66.64								
T	38.953485000	-94.507883000	1028.1		185.8	0.4	13.218	39.54								
T	38.953298000	-94.507907000	1028.8		185.7	1.0	13.231	68.45								
T	38.953134000	-94.507915000	1030.9		182.2	3.4	13.243	59.78								
T	38.953025000	-94.507920000	1031.9		182.0	2.5	13.250	39.73								
T	38.952874000	-94.507927000	1031.9		182.1	0.2	13.261	55.03								
T	38.952393000	-94.507950000	1025.2		182.1	-3.9	13.294	175.31								
T	38.951955000	-94.507967000	1027.9		181.7	1.7	13.324	159.60								
T	38.951789000	-94.507973000	1030.6		181.6	4.5	13.335	60.48								
T	38.951466000	-94.507986000	1028.5		181.8	-1.8	13.358	117.70								
T	38.951400000	-94.507988000	1027.1		181.3	-5.7	13.362	24.05								
T	38.950857000	-94.508011000	1026.4		181.9	-0.4	13.400	197.88								
T	38.950134000	-94.508038000	1026.7		181.7	0.1	13.450	263.44								
T	38.950100000	-94.508040000	1026.7		182.6	0.2	13.452	12.40								
T	38.949228000	-94.508081000	1036.6		182.1	3.1	13.512	317.81								
T	38.948334000	-94.508122000	1044.1		182.0	2.3	13.574	325.82								
T	38.947427000	-94.508165000	1050.7		182.1	2.0	13.637	330.57								
T	38.946998000	-94.508183000	1054.6		181.9	2.5	13.666	156.33								
T	38.946664000	-94.508198000	1053.1		182.0	-1.2	13.689	121.72								
T	38.946471000	-94.508207000	1054.1		182.1	1.5	13.703	70.34								
T	38.945700000	-94.508242000	1042.2		182.0	-4.2	13.756	280.99								
T	38.945474000	-94.508253000	1040.0		182.2	-2.7	13.771	82.37								
T	38.945156000	-94.508267000	1037.9		182.0	-1.8	13.793	115.89								
T	38.944613000	-94.508295000	1038.5		182.3	0.3	13.831	197.93								
T	38.944387000	-94.508307000	1033.7		182.4	-5.9	13.846	82.38								
T	38.944115000	-94.508320000	1031.1		182.1	-2.6	13.865	99.14								
T	38.943526000	-94.508349000	1037.6		182.2	3.0	13.906	214.68								
T	38.943202000	-94.508365000	1038.7		182.2	0.9	13.928	118.10								
T	38.942966000	-94.508377000	1036.4		182.3	-2.7	13.945	86.02								
T	38.942503000	-94.508400000	1034.3		182.2	-1.2	13.976	168.76								
T	38.942440000	-94.508403000	1034.8		182.1	2.4	13.981	22.96								
T	38.942348000	-94.508409000	1035.7		182.9	2.5	13.987	33.55								
T	38.942247000	-94.508415000	1036.5		182.6	2.4	13.994	36.83								
T	38.940955000	-94.508495000	1050.4		182.8	2.9	14.083	471.12								
T	38.940131000	-94.508546000	1034.1		182.8	-5.4	14.140	300.47								
T	38.940073000	-94.508549000	1032.0		182.3	-9.6	14.144	21.14								
T	38.939804000	-94.508618000	1025.6		191.3	-6.4	14.163	99.92								
T	38.939531000	-94.508651000	1024.1		185.4	-1.5	14.182	99.87								
T	38.939268000	-94.508700000	1025.3		188.2	1.3	14.200	96.80								
T	38.939130000	-94.508705000	1025.7		181.6	0.7	14.210	50.28								
T	38.939049000	-94.508705000	1025.4		180.0	-1.1	14.216	29.50								
T	38.938830000	-94.508716000	1023.2		182.2	-2.7	14.231	79.83								
T	38.938382000	-94.508740000	1014.5		182.4	-5.3	14.262	163.31								
T	38.938000000	-94.508719000	1019.7		177.6	3.7	14.288	139.26								
T	38.937760000	-94.508721000	1022.3		180.4	3.0	14.305	87.41								
T	38.937495000	-94.508644000	1023.2		167.3	0.9	14.323	98.97								
T	38.937484000	-94.508643000	1023.1		176.0	-2.9	14.324	4.02								
T	38.937110000	-94.508592000	1019.3		173.9	-2.7	14.350	136.99								
T	38.936887000	-94.508558000	1018.3		173.2	-1.2	14.365	81.79								
T	38.936587000	-94.508511000	1019.4		173.1	1.0	14.386	110.08								
T	38.936478000	-94.508494000	1019.8		173.1	1.0	14.394	39.99								
T	38.936140000	-94.508442000	1019.3		173.2	-0.5	14.417	123.99								
T	38.935850000	-94.508397000	1014.1		173.1	-4.8	14.438	106.40								
T	38.935700000	-94.508375000	1012.2		173.5	-3.5	14.448	54.99								
T	38.935353000	-94.508325000	1010.6		173.6	-1.3	14.472	127.18								
T	38.935297000	-94.508317000	1010.7		173.7	0.5	14.476	20.52								
T	38.934916000	-94.508262000	1008.8		173.6	-1.4	14.502	139.65								
T	38.934743000	-94.508237000	1005.5		173.6	-5.2	14.514	63.41								
T	38.934313000	-94.508175000	1003.9		173.6	-1.0	14.544	157.60								
T	38.934230000	-94.508163000	1003.9		173.6	0.0	14.550	30.42								
T	38.934000000	-94.508130000	1002.5		173.6	-1.7	14.566	84.29								
T	38.933763000	-94.508095000	1002.2		173.4	-0.4	14.582	86.89								
T	38.933373000	-94.508039000	1007.1		173.6	3.4	14.609	142.94								
T	38.932865000	-94.507966000	1008.3		173.6	0.6	14.645	186.19								
T	38.931941000	-94.507837000	1015.6		173.8	2.2	14.709	338.53								
T	38.931606000	-94.507800000	1013.3		175.1	-1.9	14.732	122.47								
T	38.931451000	-94.507784000	1013.7		175.4	0.7	14.743	56.64								
T	38.930535000	-94.507737000	1016.8		177.7	0.9	14.806	333.89								
T	38.929677000	-94.507726000	1026.4		179.4	3.1	14.865	312.52								
T	38.928563000	-94.507804000	1038.9		183.1	3.1	14.942	406.35								
T	38.927535000	-94.507924000	1038.3		185.2	-0.2	15.013	375.97								
T	38.926396000	-94.508141000	1030.2		188.4	-1.9	15.093	419.41								
T	38.925620000	-94.508334000	1032.7		191.0	0.9	15.147	287.92								
T	38.923120000	-94.509094000	1055.4		193.3	2.4	15.325	935.87								
T	38.922590000	-94.509261000	1050.6		193.8	-2.4	15.362	198.80								
T	38.922544000	-94.509275000	1051.2		193.3	3.5	15.366	17.22								
T	38.922436000	-94.509309000	1051.5		193.8	0.6	15.373	40.51								
T	38.921304000	-94.509664000	1058.4		193.7	1.6	15.454	424.49								
T	38.921077000	-94.509735000	1056.4		193.7	-2.4	15.470	85.11								
T	38.920923000	-94.509786000	1055.9		194.4	-0.8	15.481	57.94								
T	38.920306000	-94.509989000	1050.2		194.4	-2.5	15.525	232.03								
T	38.919584000	-94.510228000	1047.8		194.4	-0.9	15.576	271.62								
T	38.919080000	-94.510403000	1040.6		195.1	-3.8	15.612	190.20								
T	38.918912000	-94.510461000	1038.9		195.0	-2.6	15.624	63.38								
T	38.918778000	-94.510508000	1039.0		195.3	0.1	15.634	50.60								
T	38.918646000	-94.510568000	1039.6		199.5	1.3	15.643	51.02								
T	38.918548000	-94.510613000	1040.0		199.7	1.1	15.651	37.92								
T	38.918312000	-94.510721000	1039.9		199.6	-0.2	15.668	91.28								
T	38.918242000	-94.510761000	1039.2		204.0	-2.3	15.673	27.92								
T	38.918094000	-94.510844000	1037.3		203.6	-3.3	15.684	58.85								
T	38.917903000	-94.510945000	1038.4		202.4	1.5	15.698	75.27								
T	38.917473000	-94.511221000	1033.0		206.5	-3.1	15.732	175.20								
T	38.917366000	-94.511315000	1031.5		214.4	-3.2	15.741	47.27								
T	38.917232000	-94.511433000	1030.8		214.4	-1.1	15.752	59.24								
T	38.916932000	-94.511684000	1036.7		213.1	4.5	15.777	130.54								
T	38.916593000	-94.511986000	1032.2		214.7	-3.0	15.805	150.43								
T	38.916312000	-94.512262000	1030.2		217.4	-1.6	15.829	129.00								
